Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,MACD,MACD_Signal,MACD_Histo,VWAP,SPY,NDAQ
2012-05-25,9.697910525607565,0.3272112695005583,0.0,0.1823155958493384,0.8776061190485321,0.1501425421877321,-0.0060659297037665,0.0065240551324975,0.124319203004608,8.001141578796858,8.139027588213269,,6.794267347609943,0.9448968529605716,0.2134995720462951,-0.0545195565135299,16252.491185037874,16250.778893194733,2.287078191151155,2.265850545661229,2.6650778335065763,0.1603145768647369,2.072116316903632,0.5466246024142578,8.198868467239386,133936.83607225254,,31.91,,,,,,-284799408.0419581,0.0,0.0,0.0,,107.3049,6.1007
2012-06-01,16.51166341489263,-0.1333500897552149,0.0,0.1392575031412455,0.927330189874296,0.1823693350453854,0.0332234963493258,-0.0316404115640598,0.086110542283392,7.400765425089803,5.051821536171024,,6.211827598756121,0.579069716991996,0.1353928940186817,-0.0643488830934343,16257.095673509177,16242.63512273637,2.286876088699934,2.435357710435926,2.73463557946586,0.1278314679862709,2.0509044018746163,0.6956527180062023,8.165798695892766,134126.6609318188,,31.351333333333336,,,,,,183041991.7695473,-0.3342450142450168,-0.0668490028490033,-0.2673960113960135,,104.1044,5.9127
2012-06-08,-3.1201521473198017,0.2084253059492989,0.0,0.0617026156477256,0.9072406581503076,0.0598195277233435,-0.0365851037772916,-0.0265363082123837,0.0658392496779184,6.202976735536394,6.103361785861358,,7.385886058148734,0.3588643591671695,0.1510818653671623,-0.1016734942023298,16252.306409976123,16235.550072195529,2.286433524142732,2.410381861944637,2.733677670435239,0.1185476703303562,2.0544769184889806,0.660012394616437,8.17415810349342,134096.0471741106,,30.78448888888889,,,,,,567349691.5810528,-0.6417675181207976,-0.1818327059033622,-0.4599348122174354,,108.1172,6.1173
2012-06-15,5.514943200147394,0.0597485692798571,0.0,0.0967427762791687,0.89162273371522,0.002497019017857,-0.0396583949951963,0.0245363406934283,0.026938700237819,5.103489762119272,7.762468480307461,,10.272753971569976,0.611197410226899,0.2426487298740794,-0.0928734565045649,16251.584036310016,16239.10773129551,2.285847265773367,2.3912023926751123,2.7429432619998138,0.1048878345407422,2.06255977721322,0.6062232572917253,8.186589532178463,134054.16905634446,,30.68175703703704,,,,,,298196323.7756728,-0.64293452237537,-0.2740530691977638,-0.3688814531776062,,109.5211,5.9765
2012-06-22,12.716154287864589,0.0688400833758527,0.0,-0.0400676842875944,0.8672934422786163,0.1427082661323148,0.0791365235286558,0.0108620510542017,0.0763206202281703,3.299517716582736,5.27839775435748,,9.289881675546726,0.7193366506575041,0.1762072132499219,-0.049954242778267,16253.867535451522,16253.107215085514,2.2852198041385217,2.380208380198212,2.759378326436165,0.0904370769665477,2.0728547646296005,0.5463171980176987,8.199601301977609,134008.48168813216,,30.997522765432095,,,,,,178284092.60395566,-0.3943339186161338,-0.2981092390814378,-0.096224679534696,,108.9659,6.0572
2012-06-29,-1.7140246653667912,-0.1500377156018852,0.0,0.1528607159068712,0.8692459229068322,0.1734012135608325,-0.0490248032392449,0.0107185682982366,0.0828615520842955,9.057285143467691,6.399791451872693,,5.022561839917035,0.6804186128948981,0.1728458555279369,-0.089276902464002,16256.847391471209,16275.169035292744,2.284695983721562,2.378179580278724,2.778946523384627,0.0799075417437867,2.082544762577835,0.4945780708883696,8.209835760608868,133966.8676516782,,31.010519730041157,,,,,,384461173.775673,-0.351021947937344,-0.308691780852619,-0.0423301670847249,,111.1213,6.3076
2012-07-06,8.115993102740823,-0.1274719638812298,0.0,0.139895679433883,0.8853479831514616,0.0853311485245149,0.0762535136972591,-0.0259726752508502,0.1228416636272859,5.40433484809183,6.642120876434412,,8.813150837191097,0.3665981292294667,0.1555239279568112,-0.0743467508660372,16277.670453122497,16243.607868258005,2.284840904716131,2.206953271274099,2.579425550748274,0.0877723433658554,2.0787662438209624,0.495406934671368,8.207840957953806,134154.40258615388,,31.10645043270233,,,,,,211100339.2706225,-0.2624325470016835,-0.2994399340824319,0.0370073870807484,,110.6233,6.1824
2012-07-13,12.904714436793144,0.3624965060605647,0.0,0.1055960348330661,0.8571992141739476,0.09925111521528,0.0885965129667156,-0.0004574163388847,0.0332818370659131,6.192586586070815,4.683645393027134,,8.277312689402642,0.8221719921888716,0.1673075069861749,-0.062106153604791,16269.232328051194,16265.305200784973,2.285189549643684,2.213247514244333,2.579145366891054,0.1042542226687776,2.077524831410446,0.5104285709330854,8.204631556686016,134148.91880390362,,31.054923708342024,,,,,,439544032.1447718,-0.2706040129694536,-0.2936727498598363,0.0230687368903827,,110.8356,6.277
2012-07-20,7.903809896362797,0.097289496491905,0.0,0.043198000223508,0.8824243120975539,0.1109513235851848,-0.0470740607942478,-0.0424807380286596,0.0604981386590943,8.879873550701316,4.764311979475118,,6.128948542171523,0.6502707409885736,0.1691319022799866,-0.0770223793893391,16256.8110529294,16280.084350392224,2.285765126458556,2.211699142138716,2.5647900842713303,0.1255347206034389,2.0740104158814483,0.5382074815936573,8.20065182980148,134151.86629797923,,30.74893388056309,,,,,,671771567.1084733,-0.4302756286083671,-0.3209933256095425,-0.1092823029988245,,111.4234,6.2242
2012-07-27,9.08648363484346,-0.1024314495812726,0.0,0.0173902295875959,0.8750517646979039,0.0346018691200223,0.0408566409409249,0.0435494314601667,0.0462515902634219,7.45983981972516,10.381709728564548,,8.164473086719122,0.650879595953209,0.1319348491455137,-0.0837023275223756,16243.04202080237,16286.920464872092,2.286428436109008,2.1984566655140894,2.536193794490599,0.1457010619566996,2.0704234274743096,0.5662663708056659,8.198681553364537,134157.39989867748,,29.80974269648801,,,,,,1042394572.807265,-0.9537189100507248,-0.447538442497779,-0.5061804675529458,,113.2278,6.469
