Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,MACD,MACD_Signal,MACD_Histo,VWAP,SPY,NDAQ
2014-04-04,6.642740140224325,0.010974544635982,0.0,0.1792675699350412,0.6565392363843854,0.1922340377383598,0.1573806218191837,0.0248694037706949,0.1797407855672284,3.2969848762808898,4.239326864968273,39.15307148820975,11.984139250472706,0.8972268509691629,0.1498917162527988,-0.0539436459211039,16950.425655526797,16866.843762889417,2.364858372564661,3.2526496253115766,3.517356032895212,0.1018462963814343,1.6150137749514994,0.9319621871289208,6.172879077348366,138284.72875880118,,543.14,,,,,,-11549957.544881132,0.0,0.0,0.0,,157.9045,10.4054
2014-04-11,7.491013475917769,0.023054185393964,0.0,0.1767690290850423,0.6600236216048098,0.1858631322335996,0.1427760342785335,0.0252865118470899,0.1812089035699461,2.8784094404919536,4.673008627936384,59.04709373910332,12.461999389508856,0.6908901456364465,0.1579972546944727,-0.027649179520235,16940.461634015384,16867.056555870167,2.3648011936078657,3.2408234733350154,3.4967885683095936,0.0986494056542725,1.6157596348964838,0.9297989287845174,6.184788049019177,138292.4053650265,,541.4680000000001,,,,,,14855037.59011324,-1.0003418803419208,-0.2000683760683841,-0.8002735042735367,,153.7621,9.9668
2014-04-17,6.680902881956609,-0.0833641078529723,0.0,0.1450385064257267,0.6670136312723931,0.1957062994681062,0.1248971833790598,0.0066234948010343,0.2743283078383571,3.987649210258782,3.761332859737143,43.63383350257324,12.098961929291828,1.1513765590814629,0.1375265367104978,-0.0550698024854299,16930.662109564546,16868.30782830345,2.3646790634844512,3.215712836641209,3.46481812611542,0.0881324827620239,1.6153966423119197,0.9393386718229092,6.202938974590755,138298.82251015853,,540.7522666666667,,,,,,-13079628.51782085,-1.3339391725717178,-0.4268425353690509,-0.9070966372026668,,157.896,10.0356
2014-04-25,7.020987660555808,-0.0450255606073245,0.0,0.1632410955793395,0.6471340443001677,0.176305142489948,0.138042547721501,0.0181355602464047,0.0920826768845354,3.3194213817494127,5.013278639893708,49.27209211197576,13.779614116331905,0.7520735178243712,0.1485100807631257,-0.0518784668944178,16922.262661376266,16869.059732415844,2.3645418101686166,3.1852660963571786,3.4294074409892565,0.0747983017714197,1.6145923377272982,0.9612228476039127,6.223128565173264,138302.95202417014,,537.4759644444445,,,,,,25030644.69694498,-3.169162815514369,-0.9753065913981146,-2.1938562241162542,,157.8113,10.3337
2014-05-02,7.279134871426926,-0.0176324017961089,0.0,0.1300157119529171,0.6492913369120716,0.1918512703448611,0.1308584341866297,0.0214573454096917,0.1518813287923968,4.038258615199951,4.238176000372021,39.99620379998299,12.637196905851624,0.5424430880491694,0.1555661886435425,-0.0640874927994946,16943.210952669426,16894.040650463532,2.3683492325012345,3.033895554983657,3.318154838301848,0.0690682397532533,1.6081547444508004,0.9136965745636244,6.296313684885839,138502.16448869806,,536.2031691851852,,,,,,-6146678.192018576,-3.633578344138755,-1.5069609419462426,-2.126617402192512,,159.3107,10.5631
2014-05-09,7.520166364391038,-0.081291406253009,0.0,0.0960403888575932,0.6987443070965937,0.1814328134011691,0.1444167660458916,0.0145914476507802,0.1545908097706831,3.009946748433618,4.661970623160206,65.05029505850733,11.610947012290474,0.9851203166156218,0.1400561083576845,-0.0580674112690551,16937.998231746365,16883.375072679744,2.3686635595686734,3.033467372295147,3.315545004292764,0.0714954096658877,1.6110641949358049,0.9342862565387532,6.301469640058455,138501.61187068903,,533.8734132938272,,,,,,22899974.85319496,-4.689931497971088,-2.1435550531512115,-2.5463764448198765,,159.226,10.4255
2014-05-16,7.567115723440927,0.0088865925460147,0.0,0.1515721942296413,0.6702710397415366,0.1879933128833288,0.1356943822107705,0.0092678795860133,0.2014396878422918,3.3359208410568986,5.065630403123517,45.08733490836467,11.83615812561295,0.964573763362231,0.1555138047445518,-0.0401926358294248,16932.206693093154,16868.514691915654,2.369184923292408,3.0494128826639297,3.329461688834875,0.0797506308756029,1.6153827057291608,0.9372919955391396,6.300100383889947,138501.01213519453,,532.1076248546502,,,,,,-10084506.597253714,-5.312545148432832,-2.777353072207536,-2.5351920762252966,,159.3023,10.3366
2014-05-23,8.298528113653058,0.0325490462180883,0.0,0.1225594448893907,0.6825997858933244,0.1903156373501167,0.144268277219944,0.012698796958986,0.2121357887703047,3.506683621492214,3.888663028291285,57.216063309658544,12.337479480722983,0.7969524291420305,0.1519454970938107,-0.0631283392457341,16925.543403472664,16851.6749341364,2.3698449000887094,3.07911360230759,3.357286766094484,0.090072806749708,1.6200963871293363,0.9190367142630927,6.294411328274977,138500.64735999407,,534.8532748740303,,,,,,-35689421.430956654,-3.1815154426869867,-2.858185546303426,-0.3233298963835609,,161.2507,10.4484
2014-05-30,7.561059680092158,-0.0206917485472386,0.0,0.1701854457965403,0.6883346573210652,0.1991182510484903,0.1490017790881229,0.0188491129609323,0.1681327287268546,3.541149152729695,3.7685455445538905,34.06150966996023,13.35946566688383,1.2200538189528078,0.1434509663948151,-0.0600843305987807,16918.379723558908,16836.25095803657,2.37053624130841,3.1174785949328463,3.3940930648431014,0.0979946624432998,1.62388854937885,0.8815829555385515,6.287382240484866,138500.4250502811,,538.1915048908263,,,,,,-62520345.60491167,-0.902087434564919,-2.466965923955725,1.564878489390806,,163.2245,10.8641
2014-06-06,7.2996499031786914,-0.1884291858011481,0.0,0.134013112770401,0.6654985719279118,0.1854840995059939,0.1386759591953652,0.0223621908257789,0.2005503557263847,3.3300986981254272,4.694917683236941,43.98532368628662,11.986414565739718,1.0647865747506462,0.1573557548054711,-0.0643787911838782,16936.924208020257,16856.671989600116,2.3719874033161887,3.046575612794113,3.306354609072005,0.1028820064920561,1.6189438952425663,0.9861113032959996,6.0986695446989465,138833.5280578981,,540.6099709053829,,,,,,-40694071.814703874,0.6100808046710426,-1.851556578230372,2.461637382901414,,165.5117,10.7809
2014-06-13,6.196940897714381,-0.1045862073554122,0.0,0.1496703408251276,0.6537787900099917,0.2072115410824457,0.1413590806946192,0.0105252862424456,0.1529305210823089,3.1017491922980343,3.201937024986867,56.285531666793176,13.7076491373051,0.7137455933313879,0.1455852680306627,-0.0538412103543799,16932.72389176289,16865.187531782212,2.3722638658536344,3.075543283186056,3.3354565258643456,0.0924247867214917,1.6161873198590346,0.9437883840714626,6.0995098184907,138833.04891617942,,542.0966414513318,,,,,,-16810542.370394096,1.4233171082927356,-1.1965818409257505,2.619898949218486,,164.4528,10.572
2014-06-20,7.513349022104187,-0.2730224677453651,0.0,0.1870133960993352,0.646220227147144,0.1854442946513431,0.1366024011493051,0.0156539401180564,0.0702555462468604,3.215259510728305,4.005646949363039,38.84356837917919,11.707840479924586,1.3299554811693173,0.1598648172741045,-0.0737558607206179,16929.6758059244,16883.67890575966,2.372401155016516,3.093116175056359,3.353639545085621,0.0802073114539081,1.6126743980074243,0.9169729470289544,6.102637753373939,138833.12597763768,,543.9984225911543,,,,,,-30453003.540731307,2.411199487389013,-0.4750255752627977,2.8862250626518104,,166.7796,10.8742
2014-06-27,6.784645303328221,0.0608100668580922,0.0,0.1490503817590994,0.6650321686220355,0.1906736254943712,0.139893283733384,0.0181579274402276,0.1457592208962174,2.67675402022412,4.776185967467137,50.76783063615208,10.991490040600302,0.690556784516448,0.1486699803321479,-0.0471070801058622,16926.783230129287,16909.76708754026,2.3724810228371584,3.0980365995262726,3.359569629914423,0.0706850961616294,1.6100660095976698,0.9074682993513312,6.106234335859179,138834.35728336454,,548.4306329123337,,,,,,-38001275.13660045,4.823344377138028,0.5846484152173674,4.23869596192066,,166.6775,11.0066
2014-07-03,6.508742341433997,0.1010744816940476,0.0,0.1376084388515185,0.7029151620594326,0.1886351229645646,0.1465896442876691,0.0067993823201435,0.203988401222748,3.649121146807504,4.982064351838611,62.95187759703246,12.506438338266207,0.7709263362341179,0.1450149867784015,-0.0286630555937807,16943.766642062645,17035.298313728952,2.3745159205917084,3.106696437949433,3.3519921975833684,0.065653534786479,1.6077767660179032,0.9247486349030692,6.203916370516941,139070.5278751127,545.1657142857142,553.2705485240226,58468.07203763599,,64.73046681306228,33.297720884476405,502.8,-41629966.1012195,7.255727474495302,1.9188642270729543,5.336863247422348,543.0696755669768,168.7033,11.4959
2014-07-11,7.328940033431066,0.0779075031629075,0.0,0.1857337469072051,0.7029616353509104,0.1918164885362502,0.1293959411650795,0.0136899074424525,0.2414893081168649,3.943221844785747,3.8303772715128326,60.39384733196526,12.470761667080236,1.1845053103276686,0.1542690001766751,-0.0564876792275062,16935.53830978508,17058.21214004382,2.37485129544414,3.0809027508035887,3.3293843364888054,0.0755715930880941,1.613122278252961,0.9349304622403066,6.201373857586293,139074.68812768668,547.74,556.7251420541529,57911.987796230766,,62.28189749182114,31.519927140683308,502.8,-40278909.71939494,8.636019331689909,3.2622952479963456,5.373724083693563,544.6389058597236,167.3499,11.257
2014-07-18,7.559632492500706,0.0359775476561913,0.0,0.1365683780643634,0.6312461232721017,0.1990394801240728,0.1291898289624167,0.0108564683311621,0.245055662061514,3.858964614097134,4.472219074275008,48.15012775185885,13.473130389094177,0.990236709820666,0.1406781377796509,-0.0974412839573377,16925.920559057333,17072.384408347087,2.375266029065669,3.0507840612419765,3.3038067329204988,0.0873855298419165,1.6195950756999218,0.9378836058840366,6.19746297753612,139077.57156658525,552.3457142857143,561.8391231135993,59502.65106382979,58627.57029923218,71.48187633262259,42.44795857686394,504.472598,-31206344.24949896,10.887404469586729,4.787317092314423,6.100087377272304,547.6980785373619,168.2862,11.7981
2014-07-25,7.429801744363363,0.0032546906243078,0.0,0.1907488597531219,0.6725201255299974,0.1822734403625725,0.1438616768252992,0.0214426623285831,0.2172659736530549,3.9350849275988695,4.040833652871282,51.22467000257144,11.09360974293044,0.9590620852686632,0.1541100611867628,-0.0451987233488837,16916.481541381534,17076.5427018844,2.3756773557672832,3.020338033045585,3.279358503010243,0.0962532916341002,1.625181326508279,0.9309566254500412,6.193766617228988,139077.54144161567,556.1257142857143,565.463240031786,58896.808466701084,58770.48244225388,67.56505576208174,52.0760404079304,506.31914604,-36983712.818428,12.04381841557904,6.238617356967346,5.8052010586116936,549.4717396708639,168.2947,12.1925
