Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2020-01-31,13.939,0.916,0.0,0.271,0.901,0.321,0.212,0.059,0.268,4.331,5.177,,8.951,1.474,0.189,-0.156
2020-01-24,22.874037557107663,0.19703484758647283,0.0,0.31117542184674407,0.9157723889663678,0.2354825049917155,0.20432509396323337,0.051542725633126785,0.10514040963355656,9.767684699028353,9.229268953805601,,9.055610499194986,0.6998039071202011,0.14513336987834907,-0.06327008713248579
2020-01-17,25.982032008867872,0.3914016901584777,0.0,0.20357335015625588,0.8789144095361812,0.306634723719184,0.08582961362670809,0.048169566761630665,0.12270233847967582,9.324435591124935,5.810136526610244,,9.089764054407828,0.8490124502929313,0.2095159348496177,-0.08081654966311841
2020-01-10,21.19528270799615,0.33904509260406185,0.0,0.2034097201710383,0.8809273156279768,0.2306425154030327,-0.03429545884199056,0.029456462242822903,0.10524294348647978,5.861914540323083,8.511395237897746,,7.370683485105671,0.5487504737458074,0.153073067330506,-0.10348329038285935
2020-01-03,34.01665475714084,-0.04665128562574572,0.0,0.14539738988585496,0.8785914229534768,0.21197193791633218,0.015786938838642267,-0.062339499062148085,0.18166460569246817,9.872537674445446,9.866335690292464,,8.667094314102135,0.8791240175474597,0.1917953237460224,-0.11233267232942268
2019-12-27,11.748542218575182,0.14548777635907217,0.0,0.285305671126283,0.8960210103383608,0.2080193972607163,-0.04748027616254355,0.00785170272816578,0.09705345405537699,9.463415425414206,8.817321410869518,,8.040651405313216,1.2609023268172477,0.20498664423189156,-0.1391691645573343
2019-12-20,21.4858099153008,-0.05556950045217679,0.0,0.1918524756560707,0.8708460999444523,0.23779910492043194,0.21470897870549444,-0.024667003894709476,0.13728210284842265,7.540774902630842,10.375941920595931,,9.712091301488634,0.6040761993538781,0.17197689506364772,-0.09622943526992123
2019-12-13,27.98030032541063,0.48275281518543206,0.0,0.08041357082540243,0.9469620065226282,0.12750973735629714,0.10583232287355629,0.02025697290102799,0.1886430598562171,8.848917461454736,9.602861657863242,,10.982964869323318,0.7197490367462147,0.22320536660433304,-0.14761900167695943
2019-12-06,14.144652892349065,0.268833700952019,0.0,0.34999599814929877,0.8997230776479717,0.17073190079192796,-0.12927040603688292,-0.007324494643496143,0.07088342172322354,9.288403137418852,12.503892585634132,,9.681207221685657,0.8929260240540313,0.20488687978110262,-0.12220243179811467
2019-11-29,14.036213544695398,0.10677120951388341,0.0,0.09961131976599158,0.9388938843831408,0.2671302933021197,-0.0412721819773388,0.03153505544470767,0.13131562151225865,9.586330936051503,8.401448348554938,,7.94994998442452,0.9252884220519294,0.22429064583506853,-0.10664086872580605
2019-11-22,22.4662040794528,-0.13039204308637536,0.0,0.2648985601131223,0.9183196770824619,0.15904706354814446,-0.028499097891207206,0.006112313038186899,0.09012508035322983,5.352770713792522,9.026689973936453,,10.017034099680682,0.965863643323515,0.19004170438665244,-0.09760959487333025
2019-11-15,19.76569304594682,0.17994662171023848,0.0,0.12588149038041258,0.9542475250408587,0.3673404969187273,-0.01949776462639226,0.003187240337574008,0.11638231943589905,9.055176218475717,5.334912816781837,,6.889410575396967,0.8233184183869786,0.210220690866211,-0.03804143344962958
2019-11-08,11.70404505484669,0.39184671373781205,0.0,0.17266444166023756,0.8664398594500576,0.28265221941280627,0.12485262862452279,0.024334469047773463,0.06351114854550718,10.820588942366575,6.226430977504287,,9.620210573341097,0.7469111341132249,0.23461657987966755,-0.10758411940450714
2019-11-01,13.525106900727206,0.39297842984288545,0.0,0.3406161506160969,0.9521189443577751,0.15445285189024488,0.0798800929785088,-0.03773486685569194,0.09907421042830113,5.7965363878234415,9.842432580019521,,8.797452983321515,0.7572278709052146,0.19718628446848874,-0.09348528757816149
2019-10-25,13.63504863720271,0.24986807588696586,0.0,0.0651647325862445,0.9091336011173333,0.051690202132362334,0.021993066619976853,0.04177252064938579,0.09570300485227091,9.895554620170063,11.868775565891164,,8.592236583380938,0.6895123193881376,0.21816323611316826,-0.002779163526269973
2019-10-18,6.734918366471918,0.3842446890053221,0.0,0.23395428281689748,0.9241204657125729,0.20562551805129134,0.22734259189333195,-0.003726422904239593,0.17592591420452336,9.801790544077821,7.886593952932239,,4.6937835910063415,0.8356450092222172,0.14068995926325542,-0.09194556327658245
2019-10-11,13.17904646621346,0.7149340637274141,0.0,0.06982223335056525,0.9038144534905537,0.19128934866777922,0.08185383177659382,0.060668614880885124,0.17777708659800506,5.775528172298037,9.381348645531432,,9.483118487700958,0.7712065253604329,0.2085740809983267,-0.12802438774643385
2019-10-04,18.66502097821418,0.4970261698245543,0.0,0.3379490662034903,0.8778158395044993,0.291406111436483,0.1128356254493061,0.09453429051296691,0.07529300964243714,7.901706913076109,12.427595526934617,,9.160937013592708,0.5617154133818985,0.2001227248913583,-0.08234838510100279
2019-09-27,13.640607863132578,0.06362517689958719,0.0,0.3148284900879783,0.8900531927005945,0.20605851488970603,0.021642029861425133,0.06834311282361943,0.09555768517622423,9.948130481677968,11.99804758681307,,9.836247823645422,0.695031670194569,0.15977395748708478,-0.09750360471259373
2019-09-20,10.685376068811737,-0.336981439456535,0.0,0.27903340540998567,0.8479038850692505,0.1336442827208749,0.053433649773474756,0.025945548774433967,0.184059787559836,9.909351046828807,11.71341951726262,,6.303473038120337,0.7924438390212492,0.19310012592055062,-0.1325100996939529
2019-09-13,13.79245220984803,0.582736318850429,0.0,0.2783299110552733,0.9119279311327766,0.288042213989989,0.09251030704029516,-0.04074165100438491,0.09935211554598838,9.495809853491323,8.558383801165212,,9.203494472303483,0.9157152598601818,0.1775001027800626,-0.09492507261743757
2019-09-06,22.963833983549872,0.6265307482859115,0.0,0.16103928499215026,0.8764976031056209,0.20554691429536476,0.10326113557280765,0.006876295596907531,0.07566524941162753,5.285854752222261,8.942384001420907,,7.4892855298727445,0.6204056623452421,0.20694423854399943,-0.12912729829901676
2019-08-30,6.723034481908476,0.2914492445319947,0.0,0.08631288518905861,0.8624019724456885,0.1374738011768919,-0.10574284799814333,0.028278063303658216,0.06326946666379203,6.157729758624585,7.485523569108203,,9.621724961646109,0.6420760392277981,0.21543423565226444,-0.047417823934572015
2019-08-23,36.539019429895006,0.544818280554317,0.0,0.2926989089959325,0.9159838480245956,0.22804671352655692,0.13556909134043302,0.017325093477931913,0.03945299346424745,8.483536965952956,9.076357790002222,,7.86809126630477,0.8386829438385247,0.20442161312643997,-0.09843449128542167
2019-08-16,19.435265717580236,0.1402452020655655,0.0,0.22191501308030126,0.9132209315073467,0.1343334517647068,0.01623663451966785,-0.05142211439667328,0.10797971219282472,6.2989076464717115,9.951350055496185,,7.859204266837414,0.7779874264070632,0.1587802190794803,-0.10577629872838809
2019-08-09,17.59323443171548,0.550872166447668,0.0,0.2513948598591667,0.9408708179976689,0.0688031185298554,0.023904419321873593,-0.017486168894086468,0.18106990378705107,7.561000228489005,8.182841467073043,,8.88528415067664,0.9829707580124979,0.17233252556755532,-0.07979294779421994
2019-08-02,11.759389375924707,0.49179026187921654,0.0,0.20796827423698655,0.8542955740393537,0.09159887294903327,-0.1690068503072263,0.032202882234094,0.11913464522187844,5.271789549504195,8.932326219190578,,10.493561931594785,1.052030420550743,0.17239827746293324,-0.06684915307459591
2019-07-26,21.574516407160598,-0.14368762128550827,0.0,0.20995228735864338,0.8603364835393076,0.12478675171721289,-0.02693706482886385,0.020600182534622927,0.10571900390778763,7.714430730049294,8.691019430874482,,7.4948153207989865,0.7554606147812982,0.11017229062387886,-0.07820449897084142
2019-07-19,26.738040888257807,0.08963998760859432,0.0,0.154937883709871,0.8682266334757278,0.21140731852925185,0.06360304847102785,0.0555728430526282,0.1200126812781027,7.290684915455177,12.27707478820859,,7.224033999017987,0.6191619414645053,0.19348062011276573,-0.06963104767920617
2019-07-12,20.886412118949263,-0.17448465606613506,0.0,0.2634950533391226,0.8594822238423622,0.20181288669063313,-0.08247555910904573,0.04425019347401925,0.07846670798579543,8.239255803113432,6.189638141830074,,8.043431340542151,0.6213013295010033,0.23923963760072464,-0.10584966803456654
2019-07-05,27.95898139799964,0.12415647599438806,0.0,0.24693490175025737,0.8945208411275516,0.14063659075306337,0.15347612191535404,-0.05013159077582486,0.11292101180169123,7.937541565082447,9.907741391313039,,8.98558180824032,0.37921934766211013,0.16465760260087342,-0.11523152561726184
2019-06-28,21.960570183496703,-0.21114107432934098,0.0,0.30493046415978586,0.9447171436557043,0.14553188514333587,0.12866831365561193,-0.012029577014154913,0.0815510355347017,7.585843925050234,9.898394937870172,,10.115106099491182,0.362008609144024,0.11379785402076004,-0.027193119928528547
2019-06-21,19.42740685700535,-0.09292989929960427,0.0,0.24596202306394102,0.938551666895073,0.24509623354726018,0.1443333225636719,0.009385686322463187,0.019838123408788294,5.028754899541195,9.42444698281914,,10.637825048401503,0.7839011663664799,0.20267741535291686,-0.1232019820136977
2019-06-14,25.10103181122135,0.45414471637295684,0.0,0.23134768236865155,0.8786776273936455,0.20845754625530416,0.19202858436027154,0.09058957551496014,0.0851414884785884,6.720955942060858,9.230668015628716,,9.043981042444203,0.8936512757386682,0.20388818896160138,-0.13016720346943925
2019-06-07,24.35670625848966,0.21518185096271736,0.0,0.18250676379710495,0.9432881747264278,0.24697362476969154,0.01229643943551642,-0.061123893931846474,0.13002234341962363,6.845439945691367,8.24208466590391,,8.512479155871132,1.1476748841919675,0.17309294736843975,-0.07292349050897223
2019-05-31,13.879,0.403,0.0,0.332,0.906,0.331,0.243,0.02,0.179,6.28,7.494,,9.08,1.342,0.185,-0.117
2019-05-24,18.654303133978903,0.8340649965138862,0.0,0.27733262793822205,0.8911751697647657,0.1359623302711997,-0.03910993226783829,0.018038360993769573,0.1291551811829446,6.270005758150801,9.446706211431964,,10.125726371228485,0.7174703878386005,0.20433470627996536,-0.10390756866066629
2019-05-17,12.649439693984288,-0.16085094496253893,0.0,0.11225839216047989,0.9021274505878778,0.31208300207654316,0.004878729837892226,0.04014128754998843,0.11367741353165464,6.147333425427233,5.558134249213732,,9.075253087766484,0.9238688118370166,0.2323676646179485,-0.10748125149481524
2019-05-10,27.51194195823892,0.5603324671481209,0.0,0.16450894822497997,0.9064326063468254,0.18696468064800545,-0.026065548981301367,0.00309470350344131,0.17493053308051706,5.470685212172422,6.621352521442319,,8.419726245558937,1.0294104836665507,0.1900794358996955,-0.10175954075889959
2019-05-03,18.238351323382897,0.15536618960081938,0.0,0.1927132344368323,0.8713374963350143,0.2255470428670091,0.08008355029878662,-0.0270244529691972,0.14759013276620545,8.398879524175129,6.555115033825086,,7.63619944296619,0.8275226144682617,0.20369462145968337,-0.13258282839597058
2019-04-26,19.1822397350322,0.14014732242059214,0.0,0.27732915162554106,0.8942495374104172,0.15685876055775796,0.07525682330684755,0.01695078756387549,0.13702634050307766,7.03674471274171,8.845835474288931,,8.10867640404442,0.7876858961139931,0.243617845716811,-0.1135568859132947
