Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual,SPY,NADQ
2020-01-31,16.843,0.099,0.695,0.173,0.751,0.182,0.206,0.32,1.581,0.538,1.373,2.25,2.884,6.91,0.15,-0.059,305.36384401528,37.0547572224395
2020-01-30,13.118114284798036,2.831469384755853,2.504095827166422,0.10830544904935467,0.7359296560370099,0.1823734867832961,0.2506487719819709,0.14124000650419433,0.6071882170949828,1.5295679000330773,1.8221840524214652,1.6260658766625051,3.0839796302030713,1.8391469430178717,0.1256730075223394,-0.07727753685534247,311.01117212236,36.8956693071791
2020-01-29,10.08582673556251,6.695734993696537,0.34217213346755415,0.2703143897728451,0.744763776773305,0.1925203038044641,0.1925983264344828,0.15658771667117194,0.787393667866067,0.6500663027423588,1.7093253683286143,2.6972902945442194,3.416639922490613,1.4720085645537817,0.14625412405042448,-0.0900553877705005,310.005093501603,36.6984002922563
2020-01-28,12.93904320482206,1.6713121130137867,-0.14788614185978277,0.1686176032328205,0.7409437079584973,0.18975963696231085,0.1776470869631237,0.25563732549429763,0.7514208181837286,1.0450211645838892,1.7327179446585954,1.8647097231942404,3.140135467807926,3.2917038250964414,0.14070255377517996,-0.02961195806587544,310.261358810664,35.3620618040694
2020-01-27,17.01622170455328,7.440736542563004,-2.53933855731964,0.19520755615641294,0.7539183593882264,0.18670240745392508,0.09308077394385257,0.14667206630029675,0.6243420199253233,0.5887455431863772,2.5857257180270663,2.360149986572306,2.703143545916624,3.58150996035383,0.10937576238706756,-0.056270977069463976,307.043805485789,34.9293426745613
2020-01-24,14.914413640374292,0.30877807551655634,0.047190014248442935,0.11574439036407663,0.7425985616304885,0.18291991671077718,0.12442218366250019,0.16152900149082275,0.8990005516948637,1.2432296589373817,1.2130899273416904,1.7499687431218134,2.7674241484775473,0.8045560238979705,0.13803184530289128,0.020585662624132438,312.045724666346,35.0661582816852
2020-01-23,11.857844626621763,6.875620280561856,0.5761490079584527,0.28305080151608963,0.7444202071706842,0.1776673857031141,0.12275305798781735,0.23975542659946825,1.1185083258189688,1.0224824833360586,1.9888347121843106,2.811876106076576,2.8922811738638585,1.5820449255397544,0.13823263272431915,-0.054598743579907495,314.845660450529,34.8816162999832
2020-01-22,13.610106639283144,6.333927558818943,-1.280051659351725,0.13895100280783024,0.739335207591785,0.19668475717123182,0.11728172128083088,0.1863790215656198,1.2271688790357516,0.8618066068402082,1.3661664800769144,2.4333532617310096,3.330961555512729,0.7856169390292815,0.11177024707524696,-0.028614313646517293,314.484990756295,34.725710143028
2020-01-21,16.286122393593125,7.583392884288914,0.5302661621079141,0.12313142618097536,0.7490849602694302,0.17462899322382025,0.14680211286864786,0.1838891132117056,0.9641634024610409,0.908569286002854,2.492126509461462,2.7093455297801174,3.05403464107614,4.155507331596305,0.09977263944093703,-0.04826417728963527,314.447025525323,34.7607094843853
2020-01-17,14.604492573117893,-2.0024092267915963,1.5985810912627376,0.12435626505749207,0.7419873425045314,0.1864018978391771,0.13794311074126514,0.15800732586716593,0.762240564564073,0.8722512203932111,2.3170647383549365,2.8100376091275185,2.8590305697518152,3.079004789837088,0.1352210845001553,-0.032157843421510686,315.063960528618,34.7798000342166
