Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,MACD,MACD_Signal,MACD_Histo,VWAP,SPY,NDAQ,PC1,PC2
2010-01-04,4.544974167565854,0.5129023222687823,0.0858255223304648,0.2140044852678072,0.7404016933595465,0.1389545842435684,0.1252213218189821,0.036494267825096,-0.1829896240414581,1.7611628807277548,2.400213947121728,9.993285034171146,2.917717682902232,0.4691690884454843,0.1324036874888232,-0.0365124156445046,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,30.6,30.631134110703336,3079.678756476684,3064.345423143351,63.41463414634144,70.3793265795635,106599.44941651788,-15711734577.374014,0.4621438568203579,0.4756634026354079,-0.0135195458150499,26.55075385491075,88.0501317719878,5.59739740990974,-2.0045517797425707,-1.6899455293805572
2010-01-05,6.914386175639538,9.645917409897582,0.0561465295065411,0.1146466970731151,0.7090491969889474,0.1518016907226773,0.1743148371261816,0.0425695439687412,0.9370035870936626,1.7540507004589865,2.7402151437213087,9.45846625999704,3.5041567906198083,0.8262955367040358,0.1298433949107855,-0.050928004847065,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,30.660714285714285,30.674982895942893,3080.678756476684,3064.345423143351,61.038961038961055,71.21381663704194,108730.82660484823,-17210405889.454876,0.4490643935467986,0.4703436008176861,-0.0212792072708875,26.55485801558373,88.2832125055234,5.61399048523556,-2.028412457096767,-1.6191979383085453
2010-01-06,1.96453138345146,-2.8547538770148004,0.0301919131730998,0.1552120375620904,0.719404446802764,0.1846971869459334,0.1262417230999654,0.2144671234988164,1.962259502762305,1.4412760712050008,2.277668639182421,9.36044703431385,3.036312234347747,0.7292839296421113,0.1317839613713926,-0.0645024357741874,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,30.714285714285715,30.68765184315051,3061.678756476684,3074.0120898100176,59.49367088607594,69.99889197946423,110904.8303369452,-15705500748.802588,0.4185427127080068,0.4599834231957503,-0.0414407104877435,26.55952677351242,88.3453673677996,5.61122497268126,-2.0556384000632866,-1.465209938216093
2010-01-07,7.651320996198029,-13.62704077570677,0.2310410249701697,0.2085965977708902,0.7660887412691775,0.1255076081781285,0.0961004373181162,0.2207250903628411,-0.9171482221591772,1.952312710624307,2.2608090924164226,9.826884313850275,3.4590613518062066,1.1758504857937135,0.1353360342515693,-0.0502167051038518,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,30.73942857142857,30.65623159739711,3029.8787564766844,3057.4120898100177,54.20248328557785,61.0895135716192,113122.31654368412,-14201983521.483631,0.364492476008575,0.4408852337583152,-0.0763927577497401,26.56324756257813,88.7182965414567,5.53655613371507,-2.184450197224263,-0.8683267725055389
2010-01-08,4.732440030505874,21.50455669867709,0.1772396309190639,0.0123173895322657,0.7239539380165683,0.1401846039070528,0.1940783710108128,0.1903994398055177,0.2165155747793726,2.0135520495636072,2.8163790505499318,11.199232954002907,3.620964224307208,1.0562939584289293,0.1360784252188506,-0.0704127869035102,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,30.815142857142856,30.656734051077496,3048.470588235294,3046.676033729554,63.60369609856262,68.86868699274892,115384.1590745578,-15689501561.302586,0.3345842566456767,0.4196250383357875,-0.0850407816901108,26.567149384399137,89.0135321372685,5.59463189735544,-2.0782719934229665,-1.432756595286781
2010-01-11,11.469336115667389,-16.51093868132438,0.1689769306113745,0.1289696029825335,0.8122420940746626,0.1598204864610899,0.2599205311850585,0.0077077506210209,0.773847468888986,1.699305426375336,2.300647481353895,10.000895061049809,3.485066546707456,0.8669816142396017,0.1260450970802405,-0.0343155422641849,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,30.808714285714284,30.60516951093384,3005.173913043478,3027.841085918485,48.72376630743051,55.41741808311663,117691.23745604894,-14165457587.108631,0.2762278539351968,0.3909456014556693,-0.1147177475204725,26.572104714951205,89.1378418618208,5.60845946012696,-2.313918134568963,-0.3520317970340234
2010-01-12,5.19317737002326,-0.5511049500129543,0.1211111175154761,0.110041395439062,0.758062545764122,0.1477903823288771,0.2146598354394446,0.1750153310902382,0.7707040310818372,1.5712214615805855,2.311481078994596,8.914920525043675,3.540696830519448,0.4774007766277752,0.1375740535956107,0.0035508318298437,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,30.77657142857143,30.53381357614266,2988.188679245283,3013.9443935080185,43.690409422321935,46.281640191056944,120044.45980516991,-12618546149.64937,0.2114047138750123,0.355037423939538,-0.1436327100645256,26.57652399875871,88.306520578877,5.51166652072634,-2.455483834187901,0.2408077746035605
2010-01-13,1.8924363422032096,13.22150140236012,0.1799232869386046,0.1387918953180055,0.6640927209052885,0.1361577397703826,0.2169358010911709,0.1786541913076677,0.1521969971901121,1.7193500057402098,2.175766307482158,8.56724991115475,3.771673506450413,0.6020730125132867,0.1292056271057774,-0.0230963286033024,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,30.743,30.50930509932364,3016.188679245283,3003.1837571780147,43.3728144388043,47.60016597565818,122444.75080127332,-14148169753.7753,0.1805443652366918,0.3201388121989688,-0.1395944469622769,26.58015651954381,89.0523789261911,5.56421125925811,-2.4688961850582705,0.2192494749956269
2010-01-14,2.7575678584563583,0.6359059267270417,0.1210189094294986,0.0665107984742743,0.7207830211254062,0.13542762182286,0.295617148439573,-0.0337968004313762,0.761492542861453,1.5989010100012355,2.462784482263606,9.119031977792964,3.4440526528528013,0.7947619161593455,0.1285078369550588,-0.0218291864214562,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,30.745857142857144,30.56939775274716,3077.188679245283,3027.188679245283,50.49309664694279,50.46873776436582,124893.04561729878,-15635641291.23456,0.2029695124261934,0.2967049522444137,-0.0937354398182203,26.585146653061027,89.2932290175113,5.60016292246405,-2.384175121977297,-0.2152711854564963
2010-01-15,7.824854049886666,9.103300719355213,0.2514877734486152,0.1043190382464151,0.7646811241968879,0.1959042383998103,0.0707900661141983,0.1035830950115312,0.2375768455585157,2.093295382189182,2.497801757468177,9.819231196813655,3.151597527492348,1.1203281973423844,0.131931774402816,-0.0140164847810317,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,30.735857142857142,30.608144719047537,3067.188679245283,3053.5220125786163,48.28263002944063,55.3323979047043,127390.30132964476,-14113490440.56775,0.2102488213361866,0.2794137260627683,-0.0691649047265817,26.59168195463484,88.2909818633079,5.57527330947532,-2.358535873677373,-0.357541135811152
