Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,MACD,MACD_Signal,MACD_Histo,VWAP,SPY,NDAQ
2014-03-27,6.776233093931354,0.0299822537475972,0.0,0.151172681695658,0.6509443370408742,0.1854724739176893,0.1278422171425964,0.0223419696679121,0.2023459617964121,2.9023505650763117,4.452440732847114,50.6511059871016,12.304666360448092,1.0966359804912236,0.1531803497012958,-0.0759365766846434,16930.846601209832,16648.299214871866,2.360010386743177,3.362343453934852,3.602169207953265,0.0862045056629772,1.6189619144328442,0.9301227325241768,6.67973193599081,137981.22130486212,,558.46,,,,,,-3474.801061007849,0.0,0.0,0.0,,156.362736086394,10.6461966143651
2014-03-28,7.002488273023819,0.0445035682305834,0.0,0.1365348956152359,0.6432344843884933,0.1933679822701252,0.1015456337124767,0.0148555840273309,0.2021222713022492,4.101388758972421,3.0734639723392743,30.836825764517894,11.7406151617967,0.9827341719697044,0.1465326352816854,-0.0705455292453507,16930.846601209832,16648.299214871866,2.360010386743177,3.362343453934852,3.602169207953265,0.0862045056629772,1.6189619144328442,0.9301227325241768,6.67973193599081,137981.22130486212,,558.6640000000001,,,,,,-34067.12789521103,0.1220512820513022,0.0244102564102604,0.0976410256410417,,157.13362182612,10.5258034377891
2014-03-31,6.887793659065063,-0.1278025533889609,0.0,0.2027409714965655,0.6904594653086737,0.188841820884063,0.1304113454964285,0.0324643333904087,0.19678063044244,3.5627336480384804,4.775491477999878,43.02930429848623,12.535939909005084,0.7304943023195407,0.1429761430328823,-0.0535396636284753,16925.665926682686,16644.991195482162,2.359976087030109,3.3870953992372947,3.616967619799003,0.1012488078535447,1.6216702208570233,0.9197956882275634,6.672901769150158,137984.71148859346,,558.4381333333334,,,,,,7239.399534821176,-0.0246270728322315,0.014602790561762,-0.0392298633939935,,158.421255149618,10.5888665302813
2014-04-01,7.780182544050738,0.1106893805672543,0.0,0.1517575981234452,0.6936067743206578,0.1911270671226507,0.1111803787658989,0.0121524751607948,0.2272485339062862,4.065236637984055,4.875976647299542,43.28930275142595,12.305192296836523,0.8512992397783267,0.1526471859190536,-0.0691678179818817,16950.425655526797,16866.843762889417,2.364858372564661,3.2526496253115766,3.517356032895212,0.1018462963814343,1.6150137749514994,0.9319621871289208,6.172879077348366,138284.72875880118,,559.601048888889,,,,,,-28259.735698085897,0.6736121314366983,0.1464046587367493,0.5272074726999489,,159.471692860893,10.2563520425951
2014-04-02,7.986742230063095,0.0521452967876075,0.0,0.1515886636566428,0.6744539531815147,0.185008755075399,0.1248929772604872,0.017490894334752,0.2139754215952645,3.134468218180049,3.888764322585256,41.18680823526051,11.866358764122012,1.0955537790685996,0.1587980011054641,-0.0578700264786075,16950.425655526797,16866.843762889417,2.364858372564661,3.2526496253115766,3.517356032895212,0.1018462963814343,1.6150137749514994,0.9319621871289208,6.172879077348366,138284.72875880118,,560.5875757037038,,,,,,120842.44831530936,1.200225614764804,0.3571688499423602,0.8430567648224438,,160.005382988395,10.600332547098
2014-04-03,7.29375175951323,0.131969015160122,0.0,0.1458852717884973,0.6465060594186757,0.1868457031893306,0.1263466941488491,0.0209007218230744,0.1920576494437112,4.401235550527888,3.710406296302529,45.75173767951135,10.893878556605944,1.027101351169154,0.1584668904968096,-0.0494470421422886,16950.425655526797,16866.843762889417,2.364858372564661,3.2526496253115766,3.517356032895212,0.1018462963814343,1.6150137749514994,0.9319621871289208,6.172879077348366,138284.72875880118,,561.80789894321,,,,,,-2648840.124466976,1.8177122399961263,0.6492775279531136,1.1684347120430127,,159.793601191767,10.4455413200717
2014-04-04,6.9978019381607055,0.0062179974267673,0.0,0.2066915592787303,0.6575995956509215,0.1963889747734753,0.1415144318189496,0.0030602392432904,0.2322420773449502,3.683308757960373,4.021935675445024,35.54051786134201,9.258014765596547,1.0992146570209855,0.1627189737690077,-0.053435979142201,16950.425655526797,16866.843762889417,2.364858372564661,3.2526496253115766,3.517356032895212,0.1018462963814343,1.6150137749514994,0.9319621871289208,6.172879077348366,138284.72875880118,,559.3188457507821,,,,,,6421591.110955521,0.1588460661459976,0.5511912355916905,-0.3923451694456928,,157.904507565846,10.405410261213
2014-04-07,6.700846169402585,0.137762991150526,0.0,0.230024956227316,0.6746298876028896,0.167484111208702,0.1267844167537461,0.0102422521638988,0.217265277910891,4.498118607640406,4.609182466032896,38.00369930861196,11.550175902044122,1.0613028237312143,0.1491054607924143,-0.0845929604507721,16940.461634015384,16867.056555870167,2.3648011936078657,3.2408234733350154,3.4967885683095936,0.0986494056542725,1.6157596348964838,0.9297989287845174,6.184788049019177,138292.4053650265,,556.4963329840111,,,,,,15354139.92725004,-1.5407082987353533,0.1328113287262817,-1.673519627461635,,156.159425561631,10.2592185467993
2014-04-08,7.026926505625038,-0.1002741662740828,0.0,0.1361799676707946,0.6533362503025424,0.1845004253605769,0.1082768679253697,0.0029740781563667,0.1576425034256015,3.864646366015293,4.503698727153071,57.59134740988717,12.262901906866238,0.9014978658642387,0.1422916670217563,-0.0771483574156499,16940.461634015384,16867.056555870167,2.3648011936078657,3.2408234733350154,3.4967885683095936,0.0986494056542725,1.6157596348964838,0.9297989287845174,6.184788049019177,138292.4053650265,,556.283488586143,,,,,,9517251.603860663,-1.5185277208078105,-0.1974564811805367,-1.3210712396272737,,156.80324222338,9.97830113478859
2014-04-09,7.415895248353524,0.0300514080854372,0.0,0.1803761915712219,0.6663036440942428,0.1726075718876077,0.1154448296473722,0.0178639268905635,0.2041715858207676,3.124442768511665,4.2105891308336085,55.77766552744222,13.831579818746308,1.1539305569644005,0.1584052178814236,-0.0971438410125921,16940.461634015384,16867.056555870167,2.3648011936078657,3.2408234733350154,3.4967885683095936,0.0986494056542725,1.6157596348964838,0.9297989287845174,6.184788049019177,138292.4053650265,,557.331023441324,,,,,,6344142.024432628,-0.7467505988325911,-0.3073153047109476,-0.4394352941216434,,158.489025324539,9.99836666421792
