Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,SPY,NDAQ
2010-01-04,4.41529520511668,1.217213497211536,-0.0160490173904189,-0.0127260855196749,0.5601133421181718,0.0602113176537391,0.039325350806003,0.0932150714488701,0.3670760028298492,2.5276275125780883,1.8107021148161024,3.8632931940141737,4.596430943555292,0.92871957925618,0.1674453031284865,-0.0234067977551685,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,17.504285714285714,17.489532771352998,1844.8644986449865,1857.2163516884257,86.12334801762115,77.33229192176172,1128473.780217898,724470706.269213,88.0501317719878,5.59739740990974
2010-01-05,11.218098495680724,-0.072374235986345,0.0835082482908943,0.0044431072960175,0.4774499173226904,0.1046532436633717,-0.0144470565615447,0.1430459368891297,0.2325599281890074,2.5624069232214017,4.464430935433114,4.21983231458676,5.698744064869172,1.004937769219756,0.2184755453257287,-0.0009558398080651,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,17.725,17.658928401839265,1871.4883720930236,1860.1132144082603,85.51724137931036,78.3133024670988,1151042.893622256,692819982.3063613,88.2832125055234,5.61399048523556
2010-01-06,5.69695893545358,2.5878636528371577,0.0175436011049322,-0.030082042261053,0.4877307926060824,0.0656656964468207,-0.1333962383697492,0.0377194466910162,0.2717106551703407,1.0083272370381522,2.6461570276343496,4.837995686853663,5.3561382126231125,0.821187989963327,0.1882828878009173,-0.021857405898807,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,17.955714285714286,17.821737948260697,1882.323943661972,1866.2256047999936,86.29213483146069,78.95883293204736,1174063.3830947012,673688926.914938,88.3453673677996,5.61122497268126
2010-01-07,6.95935543933758,-0.1841703527677588,0.0319785832421121,-0.0696314221456267,0.4871074610693418,0.0557027608326823,-0.036018903962689,0.0638460446633785,0.2377129906962397,2.7271855692864984,3.35434621311449,3.696788104535446,5.537081727737325,1.2061631729594813,0.2084835397657295,-0.0124558723893892,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,18.07,17.91350622182594,1844.0336134453785,1865.9486430667912,72.47191011235961,70.04952076320586,1197544.2793565951,698689182.3063612,88.7182965414567,5.53655613371507
2010-01-08,4.896401239256154,1.336123652844431,-0.0601278716311065,0.0106628417532572,0.4957504667678103,0.021100063794245,0.2095201776390908,-0.0194694114650231,0.286274659006194,1.69190387740559,2.483251559664722,4.872737136902029,5.14312823311616,1.0320867315391156,0.1917445557210778,-0.0162915855483827,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,18.192857142857143,17.998372058915816,1847.897435897436,1858.084997668262,74.43181818181827,62.38759255420437,1221494.797543727,678333940.0600433,89.0135321372685,5.59463189735544
2010-01-11,10.667970992406616,0.9132222934526038,0.0603082329324164,-0.042045197737269,0.5530670581328734,0.0975751738762165,0.1264080420443771,0.0620503533013265,0.2686797430863777,2.818857135064801,2.875362718067211,4.849356152313512,4.521923543926974,0.8003705591647544,0.2107650749707598,0.0452259780022593,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,18.29785714285714,18.037255784393707,1820.7961165048544,1837.5757219492227,69.49602122015915,63.878947731734165,1245924.3284946017,702267402.3063612,89.1378418618208,5.60845946012696
2010-01-12,-0.1448741723650766,-0.9528835144443064,-0.001187725701486,-0.0426874034610621,0.429592994338531,0.1065183566642336,-0.0156684469795253,-0.023914363805252,0.251598089265,2.3470072629843592,0.7647376639669288,4.281302575288288,5.434819278151591,0.5242255944970838,0.2286380024288311,-0.0369950825596365,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,18.31571428571429,17.988288346474548,1756.646706586827,1808.4467529963724,53.2981530343008,57.308150425268536,1270842.4544644938,726985154.5526791,88.306520578877,5.51166652072634
2010-01-13,6.147719404491131,0.3856750367600496,0.15674697870557,0.1558559358828181,0.5267738714331909,0.0539215344769744,-0.0309885612583668,0.1130062351949394,0.1991945918799548,1.482325493922592,2.210619889266424,3.444567020237704,4.703963166297647,0.4084566548413625,0.1969502958402241,-0.0203164531265069,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,18.317857142857143,17.977849900277942,1781.8064516129032,1786.4164249015282,50.42016806722691,49.51686124502659,1296258.9577537836,713234385.0649819,89.0523789261911,5.56421125925811
2010-01-14,3.609472121397257,0.1044663460695926,0.1365384202814454,0.0258856707843231,0.5264243436000663,-0.0599599205570594,0.1879583990933417,0.030247809895789,0.367270855674974,2.579331561199949,-2.1534183784389245,3.125973290822262,5.886735380659856,0.7752614238660205,0.2359311238357593,-0.0166923026967872,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,18.28214285714286,17.931469913574215,1753.8064516129032,1764.0865366042108,43.05555555555555,43.130936375794406,1322183.7949088593,723569968.8383933,89.2932290175113,5.60016292246405
2010-01-15,5.341175423840076,0.5131204967800587,-0.0035021046051683,0.0982041117379717,0.5557924364303782,-0.0122922308972666,0.0175178808351491,0.0004082126619053,0.3546266638446635,3.864520173590208,2.1712580478370063,4.30942694014298,4.611508589842282,0.9950907255879348,0.2472372518296123,-0.0101077377702193,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,18.212142857142855,17.82194059176432,1702.8846153846157,1746.1658395368074,37.99019607843135,38.38557092587468,1348627.1242070366,742140601.9624541,88.2909818633079,5.57527330947532
