Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,SPY,NDAQ
2010-01-04,5.764136543947212,0.0029993694902685,0.0080190517003185,0.1918715717650337,0.4301028610007461,0.181693988516867,0.3468181974597126,0.1405433060483865,0.6271313059945958,0.3126518405876765,1.100120712601717,54.37150410940198,3.795485469286772,-12.420632102259322,0.0076409056065023,-0.0429427126119779,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,202.878,205.34535133336996,21392.87234042553,21204.475820083742,75.35661841829243,80.78518403964577,114830.00790832116,43272708128.457,88.0501317719878,5.59739740990974
2010-01-05,7.227366810836962,-0.26553607173855,0.0426809009145298,0.2030687918054565,0.4251819217369483,0.2068356839073308,0.2443900656318236,0.052736636264992,-0.0375848424461544,0.4557508244036193,1.175335413097279,36.35115498129996,3.228108893186211,7.720739272416579,0.0166912581189264,-0.0022950706287735,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,204.12085714285715,206.5499711555873,21430.2326148841,21295.994171740826,74.03580506133275,81.24662919777147,117122.3604664876,44512627121.88029,88.2832125055234,5.61399048523556
2010-01-06,4.490581271059561,0.1643883263613986,-0.005786841410163,0.2021520846736858,0.4296010478246089,0.2234640519722207,0.2073059245162833,-0.1645644920996498,-0.088902886240072,0.5667797300941184,0.6128226354818654,9.258956644988842,3.564455908892322,6.476803256964248,0.0304269343338269,-0.0361117664524953,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,205.32085714285716,207.13930833484235,21089.2326148841,21304.112523397907,72.82856832264379,79.14447661299262,119460.54267581734,43290491342.74272,88.3453673677996,5.61122497268126
2010-01-07,5.118312019021088,-0.078052286625091,0.0678673573799833,0.2200249797097709,0.421319970255499,0.1955258567734689,0.2447795908673721,0.2320517401587495,-0.5523616699191625,0.8020347873426414,0.5811300139363507,33.00390186276538,3.539989580764427,-3.147473781703683,0.0203590988048528,-0.0195097043786137,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,206.43157142857143,207.59806722353,21050.2326148841,21189.899281550766,71.4034025216099,72.44502946726895,121845.53852933367,42067720158.859375,88.7182965414567,5.53655613371507
2010-01-08,4.933684319048147,0.038508217665756,0.1516188825501289,0.222546378881444,0.4258406543323107,0.2378091041416309,0.3305697921067753,0.074890342274421,-0.0989628328819555,0.6810641925231525,1.3556659954498105,45.990081126268,3.907672494522476,14.773910635249166,0.0207995715617381,-0.0295757026979462,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,207.86871428571428,208.18232492705937,21189.622444541103,21109.69589143644,79.11216575992592,78.09508597487455,124278.26829992035,43306259944.78353,89.0135321372685,5.59463189735544
2010-01-11,9.377888179459298,-0.5301061631992736,0.1301824768221138,0.193763972600714,0.445622680653413,0.1943208587904468,0.2116257703394012,0.1600432226154311,0.2275258284245002,0.5721306491910796,0.607857217560503,44.68322054296748,3.2406024125238044,-9.605303583789809,0.0025270244069588,-0.0505428550494009,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,208.91728571428573,208.43934827011813,21001.177208835343,21080.34408942018,72.33990747504266,70.81362628805698,126759.65246591876,42072182815.12312,89.1378418618208,5.60845946012696
2010-01-12,9.15948671025814,0.0102262386651143,0.2340460706377315,0.1988058272224089,0.4319944806418458,0.1888857804824928,0.2415840169240142,0.115413461149097,-0.6282114768842877,0.1528020791875545,0.9930355627251468,30.767973556974187,3.030661649064713,7.5119717090247695,0.0282579302544362,-0.0502561645177939,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,209.5951428571429,208.34343516743573,20760.2658003544,20983.688484576956,64.6242988349874,62.05110060984332,129290.67651523717,40842858827.25375,88.306520578877,5.51166652072634
2010-01-13,10.68780881471578,0.6401094338935258,0.0999147678853955,0.2099413963477454,0.4337131055977772,0.1735376118429271,0.2216958550003107,-0.0357436979625745,0.3189180430763429,0.5277218157507195,1.4287900876827844,42.91459358319042,3.837552303416452,2.854169844921599,0.0217768582359861,-0.0343336560203005,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,210.33014285714285,208.65097714511097,21051.413396481734,20937.61880189049,65.47554593033749,63.520180274954726,131872.36164554188,42092047607.21682,89.0523789261911,5.56421125925811
2010-01-14,9.284270629657057,0.3495580996695214,0.0047966145371564,0.1951203471479491,0.4232961219240316,0.1784170854669627,0.3391781602287696,0.1671705412027753,1.0009654673860426,0.0657821303412351,0.8694248563779413,51.5078069348842,3.7741901492358414,-2.296625147335558,0.0307320701981524,-0.0024884021466191,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,210.8537142857143,208.75484685909615,20926.38643790849,20912.68854491488,61.19904662959118,64.03871186245287,134505.72687845273,40849515431.42041,89.2932290175113,5.60016292246405
2010-01-15,7.01538514889388,0.5589990110194005,0.0728025838797699,0.2088656729438938,0.4325203936427888,0.0884066388692984,0.2511349864018448,0.0038679279803443,0.1537507608568718,0.4932327888728145,0.712632302721598,29.624087123012373,3.4511803423492493,4.977979604590298,0.0296747692244358,-0.0349010392778375,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,210.63157142857145,208.3782006112167,20575.236727589207,20851.01218732648,44.690295704432174,56.27752448070747,137191.66101602177,39627755626.828186,88.2909818633079,5.57527330947532
