Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,MACD,MACD_Signal,MACD_Histo,VWAP,SPY,NDAQ,PC1,PC2
2010-01-04,5.0255257600018695,0.2154680055960425,0.0,0.0492921779247935,0.0997189933601733,0.0594897549163832,0.0442908889408098,0.2025301855459822,0.9704666541444484,,,13.326423734129582,3.269669421927627,,0.0,0.0025146066692911,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,3296.605,3298.9113900532834,331047.0839954597,329502.749105447,58.45546786922204,64.51344144874054,3269.031075381613,-49925120.42723379,-14.835258447647448,-17.168722435595118,2.3334639879476704,3582.627355283996,88.0501317719878,5.59739740990974,28.55624339418095,3.0900874011281374
2010-01-05,4.057036947769851,0.1653594446523105,0.0,0.0347842728623639,0.1201832284677685,0.0538216614011511,0.0569700525275025,0.2036900922639627,1.1742732082465104,,,13.018771658451143,3.9945312054886255,,0.0,0.0014525777456017,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,3297.605,3302.656538046179,332650.6826356355,330748.28354218503,55.306246209824096,64.6805224273345,3270.1464538739806,-47569005.22770464,-11.334239871435784,-16.001825922763253,4.6675860513274685,3582.332496927615,88.2832125055234,5.61399048523556,28.600846335836287,3.0820549083555693
2010-01-06,4.2402098132329495,1.0800605752647865,0.0,0.030925655337666,0.1640717166978809,0.052815451382431,0.0591753720376243,0.2392824586349215,1.1246673374505964,,,12.583444492110251,3.424528969188589,,0.0,-0.022409768434673,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,3297.605,3303.635666306689,330950.6826356355,331549.4830889102,50.0,53.51262479752389,3271.333524796501,-49891164.40629139,-9.818236828860336,-14.76510810398267,4.946871275122334,3581.9276788171715,88.3453673677996,5.61122497268126,28.562945693478493,3.149153820023121
2010-01-07,6.908559263068083,0.3188300713219932,0.0,0.0886643830335053,0.1420765756750286,0.0533612409255348,0.0273816488546783,0.2299836485506727,1.1927956108192888,,,11.203673939471258,3.954382913947571,,0.0,0.0032929294259926,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,3298.637142857143,3306.21091079913,332245.6826356355,331949.01596896886,54.59109105928695,52.01983170071825,3272.407054300571,-47547257.24076231,-7.48554798548821,-13.309196080283778,5.823648094795567,3581.5871511853443,88.7182965414567,5.53655613371507,28.581041829042515,3.103690221848208
2010-01-08,4.364364678019236,0.4055853136165377,0.0,0.0685566530992742,0.1441949176526705,0.0533956248874206,0.0227996323347118,0.2080380935093799,1.121499823731187,,,11.721230253373967,3.213911816315645,,0.0,0.0064423121306291,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,3301.03,3308.3161226925795,332150.6826356355,331782.3493023021,62.109600925390346,60.14975425527352,3273.4689132145595,-49907681.26022397,-5.648420851957326,-11.777041034618488,6.128620182661162,3581.2510019059514,89.0135321372685,5.59463189735544,28.586188083694974,3.005682990260881
2010-01-11,4.26550305323078,-0.2399713846953862,0.0,0.0743056752666972,0.1655836915141372,0.0648274344246279,0.031476581078888,0.2411459264961108,1.16167224837778,,,12.855318559761717,3.699442452756935,,0.0,-0.0046075416508257,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,3302.555714285714,3310.5393063335687,332454.51020408166,332283.62515845086,58.46409890632415,71.38172784490173,3274.4795349502683,-47549500.84639611,-3.906188244752684,-10.202870476645328,6.296682231892644,3580.677436526241,89.1378418618208,5.60845946012696,28.629970103463464,2.9817945435322546
2010-01-12,3.4598227328274547,-0.3203223455745585,0.0,0.0683827864394165,0.1379879421955608,0.0521374774834554,0.0211551092435263,0.2374215146723215,1.1772503902219102,,,12.170817434276332,2.9895205815722807,,0.0,0.0063385321359175,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,3302.637857142857,3309.147398822426,329965.51020408166,331523.5676812662,50.39278639251319,60.45867668280211,3275.8599442512627,-49873648.90728279,-4.482203287600896,-9.058737038836442,4.576533751235546,3580.273355569702,88.306520578877,5.51166652072634,28.56200450876182,3.0988464276525094
2010-01-13,4.357557062862095,0.3697866794776607,0.0,0.0731977023828196,0.1314108593991563,0.0556513274973228,0.0676475577442842,0.2187699392747823,1.1502740476523612,,,11.889266594164235,3.4767924199704,,0.0,-0.0017644953035417,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,3302.280714285714,3307.9277456461027,329955.51020408166,330791.84353741497,48.21988037596127,53.22732039373641,3276.882745366237,-52167939.50676296,-4.890395092822928,-8.22506864963374,3.334673556810813,3579.916035289729,89.0523789261911,5.56421125925811,28.540308145663143,3.132500006883584
2010-01-14,4.873112022814906,0.9564727805901811,0.0,0.0664710590451465,0.1399778861534237,0.0605243806995827,0.0414127160212282,0.2401868423757465,1.1091074841203148,,,10.739080812194675,3.1909804741535392,,0.0,-0.011193757058963,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,3303.147142857143,3306.604046226623,329755.51020408166,329892.17687074834,54.91849809423411,52.42739153129794,3277.8050904589127,-54452387.24910027,-5.314016648562756,-7.642858249419544,2.328841600856788,3579.599998991071,89.2932290175113,5.60016292246405,28.515281280436916,3.086558726876893
2010-01-15,3.924498218909601,0.1391009315816281,0.0,0.0298538508384745,0.1522738505994912,0.0571027443077541,0.0396911552156827,0.2409447145073345,1.052948218419768,,,12.985075940103142,3.894689092590305,,0.0,0.0022452986858236,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.831799999999999,9.8,129790.0,3300.2900000000004,3298.656840063073,324669.8860971524,328126.96883510525,38.45132232359391,47.63568003262492,3236.04,-56699704.08971518,-9.653731352933846,-8.045032870122405,-1.608698482811441,3578.914365390965,88.2909818633079,5.57527330947532,28.40716671548476,3.272174836847647
